,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,label,location_known,length,contains_emoji,contains_tag,contains_at,contains_link
130,1,0,2193,2,106,0,2200,0,0.765,2875,1,0,131,0,0,0,0
131,1,0,121,4,0,0,22,0,0.008,2716,1,1,43,0,0,0,1
132,1,0,5,151,1715,0,45,0,0.05,895,1,1,137,0,0,0,0
133,1,0,11,0,0,0,110,0,0.09,1218,1,0,66,0,0,0,0
134,1,0,246,24,0,0,45,0,0.028,1580,1,0,57,0,0,0,1
135,0,0,6527,349,0,0,15636,0,4.942,3164,1,1,31,0,0,0,0
136,1,0,1740,110,126,0,3531,0,2.017,1751,1,0,59,0,0,0,0
137,0,0,1,22,2,0,27635,0,23.885,1157,1,0,144,0,0,1,0
138,0,0,248,790,796,0,706,0,0.287,2462,1,0,144,0,1,0,0
139,1,0,0,105,3,0,4215,0,1.865,2260,1,1,152,0,0,1,0
140,0,0,16461,855,0,0,21856,0,7.439,2938,1,0,59,0,0,0,1
141,1,0,2828,303,0,1,6019,0,1.84,3272,1,0,76,0,0,0,0
142,0,0,2489,75,313,1,1829,0,0.533,3431,1,0,106,0,0,0,0
143,0,0,4740,363,2213,0,23718,0,5.71,4154,1,0,121,0,1,0,0
144,1,0,445,18,0,0,90,0,0.029,3100,1,1,70,0,0,0,1
145,0,0,2170,89,188,0,3168,0,0.778,4073,1,0,92,0,0,0,0
146,0,0,0,12740,0,0,43669,0,23.093,1891,1,1,71,0,0,0,0
147,0,0,2768,295,295,1,13869,0,4.086,3394,1,0,17,0,0,0,0
148,0,0,1968,6,29,0,2783,0,0.854,3260,1,0,117,0,0,0,0
149,0,0,1915,86,454,0,2705,0,0.937,2886,1,1,109,0,1,0,0
150,1,0,2271,31,0,0,3229,0,1.04,3105,1,0,67,0,0,0,0
151,1,0,495,1,0,0,510,0,0.278,1835,1,0,58,0,0,0,0
152,0,0,1,8,0,0,611,0,0.998,612,1,0,62,0,1,1,0
153,1,0,991,62,0,0,1513,0,0.45,3363,1,0,85,0,0,0,0
154,0,0,26939,1226,397,1,47429,0,14.698,3227,1,0,94,0,1,1,0
155,0,0,435,1068,184,0,1087,0,0.3,3619,1,0,88,0,0,1,0
156,1,0,45,1,0,0,2,0,0.001,2919,1,1,63,0,0,0,1
157,0,0,1307,12,43,0,1951,0,0.517,3771,1,0,32,0,0,0,0
158,0,0,100,240293,20,1,36900,1,10.444,3533,1,0,157,0,1,1,0
159,0,0,1902,26,49,0,3595,0,1.217,2953,1,0,98,0,0,0,0
160,0,0,136691,33032,30608,0,130587,0,78.29,1668,1,0,160,0,1,0,0
161,1,0,117,1,0,0,30,0,0.029,1045,1,1,59,0,0,0,1
162,0,0,2339,154,0,1,5490,0,1.607,3417,1,0,64,0,0,0,0
163,0,0,1614,14,0,0,2255,0,0.646,3492,1,0,86,0,0,0,0
164,0,0,3383,75,954,0,5766,0,1.379,4180,1,0,64,0,0,0,0
165,0,0,8,10012,10598,0,50200,0,15.771,3183,1,0,30,0,0,0,0
166,0,0,45,91,185,0,823,0,0.416,1980,1,0,100,0,0,0,0
167,0,0,2427,136,166,0,3666,0,1.312,2795,1,1,48,0,0,0,0
168,1,0,2908,153,0,1,5521,0,2.086,2647,1,1,16,0,0,0,0
169,1,0,219,35,0,0,677,0,0.281,2406,1,1,54,0,0,0,1
170,1,0,2171,0,95,0,2194,0,0.763,2875,1,0,54,0,0,0,0
171,0,0,2158,48,120,0,3110,0,0.827,3759,1,0,10,0,0,0,0
172,0,0,2,3131,2,0,77381,0,47.531,1628,1,1,130,0,1,1,0
173,0,0,2196,32,27,0,3675,0,0.902,4074,1,0,127,0,0,0,0
174,1,0,19,8,0,0,2470,0,1.481,1668,1,0,87,0,0,1,0
175,1,0,31,1,28,0,438,0,0.36,1217,1,0,51,0,0,0,0
176,1,0,2050,18,0,0,2943,0,0.912,3227,1,1,65,0,0,0,0
177,1,0,1014,8,8,0,1693,0,0.474,3571,1,0,23,0,0,0,0
178,1,0,0,219,2318,0,2,0,0.002,981,1,1,23,0,0,0,0
179,0,0,0,99,4,0,843,0,0.622,1355,1,1,40,0,1,1,0
180,0,0,0,182,2,0,77879,0,47.779,1630,1,1,140,0,1,1,0
181,1,0,11,1,0,0,109,0,0.089,1218,1,0,107,0,0,0,0
182,1,0,144,18,0,0,35,0,0.01,3470,1,1,38,0,0,0,1
183,1,0,39499,311,2807,0,3165,0,2.344,1350,1,1,13,0,0,0,0
184,1,0,125,1,0,0,19,0,0.005,3867,1,1,38,0,0,0,1
185,1,0,1856,84,539,0,2589,0,0.589,4397,1,0,157,0,0,0,0
186,0,0,1240,161,531,0,2274,0,1.671,1361,1,1,62,0,0,0,0
187,0,0,3435,3249,2672,0,3691,0,1.132,3261,1,0,105,0,0,0,0
188,0,0,2147,72,137,0,3328,0,1.012,3288,1,0,116,0,0,0,0
189,0,0,7688,455338,36996,1,351684,0,122.966,2860,1,0,152,0,1,0,0
190,1,0,0,295,0,0,1567,0,0.967,1621,1,1,54,0,0,1,0
191,1,0,345,13,0,0,71,0,0.018,3995,1,1,57,0,0,0,1
192,0,0,2537,103,283,0,3310,0,1.031,3212,1,0,76,0,0,0,0
193,0,0,749,332,288,1,3268,0,1.043,3134,1,0,62,0,0,0,0
194,0,0,4,1272,1642,0,2980,0,0.712,4186,1,0,122,0,0,0,1
195,1,0,978,19,126,0,1350,0,0.98,1377,1,0,17,0,0,0,0
196,0,0,2198,4732,3744,1,10973,0,3.324,3301,1,0,147,0,1,0,0
197,1,0,6922,264,393,1,5197,0,2.345,2216,1,1,26,0,0,0,0
198,0,0,7110,212531,8668,0,91548,1,21.771,4205,1,0,41,0,1,0,0
199,0,0,3773,155,0,1,10639,0,2.571,4138,1,0,35,0,0,0,0
200,0,0,536,860,880,0,252,0,0.183,1379,0,0,160,0,0,0,0
201,0,0,3307,172,594,1,1001,0,0.864,1159,0,0,81,0,0,1,0
202,1,0,8433,517,633,1,1324,0,0.889,1489,0,0,97,0,0,0,0
203,0,0,88,753678,116,1,4202,1,1.339,3138,0,0,36,0,0,1,0
204,0,0,5522,291529,1581,1,14535,1,3.581,4059,0,0,150,0,0,1,1
205,0,0,756,6909959,40,0,1223,1,0.421,2902,0,1,42,0,0,0,0
206,0,0,36384,2130,3363,1,63376,0,20.391,3108,0,0,117,0,0,0,0
207,0,0,127,32,0,0,921,0,0.29,3175,0,0,26,0,0,0,0
208,0,0,16614,262121,643,1,36392,1,8.624,4220,0,0,64,0,0,0,0
209,1,0,139,0,0,0,272,0,0.188,1445,0,1,11,0,0,0,0
210,1,0,41,0,0,0,105,0,0.073,1444,0,1,156,0,0,0,0
211,0,0,12686,2365,296,1,18309,0,5.859,3125,0,1,78,0,0,0,0
212,0,0,534,37278,455,1,9074,1,2.691,3372,0,0,30,0,0,0,0
213,0,0,4282,9179,1275,1,11104,1,3.395,3271,0,0,160,0,0,1,0
214,0,0,588,163616,115,0,77975,1,17.301,4507,0,0,69,0,0,0,0
215,0,0,29136,585,900,1,8803,0,2.598,3388,0,0,78,0,0,0,0
216,0,0,7612,5362,355,1,10273,0,2.679,3835,0,0,36,0,0,0,0
217,1,0,6184,704,598,0,5675,0,2.286,2483,0,1,89,0,0,0,0
218,0,0,915,267,246,1,1337,0,0.723,1848,0,0,131,0,0,0,0
219,0,0,13869,108660,1247,1,66559,1,15.919,4181,0,0,143,0,0,1,1
220,0,0,2554,387,328,0,27929,0,6.929,4031,0,0,155,0,0,1,0
221,0,0,16011,157466,1031,1,33820,1,8.066,4193,0,0,104,0,0,1,1
222,0,0,109753,184,436,0,3569,0,1.303,2739,0,1,90,0,0,1,0
223,0,0,1,93,233,0,3733,0,1.227,3043,0,0,146,0,0,0,0
224,0,0,9955,1285743,850,1,38906,1,11.628,3346,0,0,89,0,0,1,0
225,0,0,5023,101576,286,0,9728,0,2.787,3491,0,0,66,0,0,1,0
226,0,0,708,179268,867,1,6130,1,1.615,3795,0,0,86,0,0,1,0
227,0,0,9557,205,702,1,1916,0,0.774,2477,0,1,26,0,0,0,0
228,0,0,42296,7235,3115,1,61631,0,17.134,3597,0,1,119,0,0,0,0
229,1,0,1047,13,106,0,241,0,0.143,1680,0,1,42,0,0,0,0
230,0,0,51376,13281,1858,0,54581,0,12.413,4397,0,0,160,0,0,1,0
231,0,0,1497,21046,3025,1,4616,1,1.538,3001,0,0,155,0,0,0,1
232,0,0,16665,84574,2843,1,73412,1,14.233,5158,0,0,153,0,0,1,0
233,0,0,15985,13893,1506,1,21759,1,5.371,4051,0,0,154,0,0,0,0
234,0,0,4019,110,1112,0,508,0,0.124,4085,0,0,63,0,0,0,0
235,0,0,18353,1077,2043,1,785,0,0.202,3879,0,0,155,0,1,0,0
236,0,0,607,4254877,2668,1,38105,1,9.249,4120,0,1,90,0,0,1,0
237,0,0,6464,103334,576,0,70123,1,16.905,4148,0,1,123,0,0,0,0
238,0,0,8888,680345,183,1,6911,1,2.223,3109,0,0,54,0,0,1,0
239,1,0,160,26,131,0,152,0,0.13,1167,0,0,27,0,0,0,0
240,1,0,7338,4201705,885,0,14173,1,4.165,3403,0,1,14,0,0,0,0
241,1,0,58490,446,807,1,52732,0,13.078,4032,0,1,124,0,0,0,0
242,0,0,1476,33334,385,0,28586,1,6.501,4397,0,0,34,0,0,0,0
243,1,0,114220,492,856,1,107091,0,40.064,2673,0,0,10,0,0,0,0
244,0,0,344286,1662199,924,1,75456,1,14.649,5151,0,0,158,0,0,1,0
245,0,0,8536,152,659,0,4124,0,1.43,2883,0,0,122,0,0,0,0
246,1,0,12587,73307,2850,1,43615,1,11.367,3837,0,0,159,0,0,1,1
247,0,0,1864,96,267,0,3565,0,0.927,3847,0,0,30,0,0,0,0
248,0,0,1701,731524,302,1,7196,1,2.496,2883,0,0,105,0,0,1,0
249,0,0,7386,306,446,1,24894,0,6.157,4043,0,0,50,0,0,0,0
250,0,0,601,27613,104,0,15912,1,4.137,3846,0,0,68,0,0,0,0
251,0,0,3489,71,312,0,1873,0,0.857,2185,0,0,95,0,0,0,0
252,1,0,46919,271,346,0,19460,0,6.61,2944,0,0,146,0,0,0,0
253,0,0,14392,210561,6801,1,25776,1,6.125,4208,0,0,161,0,1,0,1
254,0,0,2175,6154982,334,1,39887,1,9.9,4029,0,1,19,0,0,0,0
255,0,0,2006,31,85,0,2679,0,0.646,4145,0,0,36,0,0,0,0
256,0,0,62208,1672,389,1,161386,0,46.576,3465,0,0,25,0,0,0,0
257,1,0,49,31,142,1,2034,0,1.22,1667,0,1,67,0,0,0,0
258,1,0,28461,512,355,1,43205,0,18.055,2393,0,0,20,0,0,0,0
259,0,0,1105,57038,613,0,167326,1,74.367,2250,0,0,24,0,0,0,0
260,1,0,37745,96,383,0,1157,0,0.456,2538,0,1,82,0,0,0,0
261,0,0,7531,384,226,1,41501,0,14.266,2909,0,0,151,0,0,0,0
262,0,0,1418,29739,545,1,1984,0,0.559,3549,0,0,89,0,0,0,0
263,1,0,27066,620,870,1,29993,0,15.171,1977,0,0,44,0,0,0,0
264,0,0,1651,1599,544,0,737,0,0.228,3239,0,0,146,0,0,0,0
265,1,0,2196,143,381,1,1892,0,0.65,2910,0,1,87,0,0,0,0
266,0,0,6327,18136,3,1,610,1,0.195,3125,0,0,52,0,0,0,0
267,0,0,4901,1595,1249,1,6915,1,2.728,2535,0,0,157,0,1,1,0
268,0,0,1149,20126,264,1,2589,1,0.66,3925,0,0,39,0,0,0,0
269,0,0,6986,2605,628,1,9832,1,2.378,4135,0,0,90,0,0,0,0
270,0,0,94,606,106,1,1205,0,0.289,4174,0,0,104,0,0,1,0
271,0,0,3061,279,459,1,1538,0,0.368,4175,0,1,126,0,1,0,0
272,0,0,405,130,215,0,154,0,0.193,797,0,0,147,0,0,1,0
273,0,0,6832,2313068,647,0,2833,1,0.687,4121,0,0,128,0,0,0,0
274,0,0,17654,24444,1573,1,9160,1,2.419,3787,0,0,104,0,0,0,0
275,0,0,1813,720,435,0,2373,0,2.159,1099,0,0,159,0,0,1,0
276,0,0,140,1492643,84,1,15152,1,3.81,3977,0,0,144,0,0,0,0
277,0,0,1047,837019,25,0,2707,1,0.681,3975,0,0,102,0,0,1,0
